code_module,code_presentation,id_student,id_site,date,sum_click
EG043,2024J,40262,881851,10,5
EG043,2024J,91816,881851,8,2
EG043,2024J,91816,881851,9,2
EG043,2024J,30085,881851,8,5
EG043,2024J,40067,881851,10,1
EG043,2024J,68154,881851,9,1
EG043,2024J,41730,881851,9,21
EG043,2024J,41730,881851,11,1
EG043,2024J,58540,881851,9,1
EG043,2024J,58540,881851,10,1
EG043,2024J,29288,881851,11,1
EG043,2024J,24262,881851,9,1
EG043,2024J,24262,881851,10,1
EG043,2024J,66744,881851,9,3
EG043,2024J,23228,881851,8,2
EG043,2024J,23228,881851,9,3
EG043,2024J,23228,881851,10,1
EG043,2024J,53612,881851,8,1
EG043,2024J,53612,881851,10,5
EG043,2024J,46658,881851,9,2
EG043,2024J,13048,881851,9,1
EG043,2024J,39638,881851,9,3
EG043,2024J,65578,881851,9,1
EG043,2024J,49070,881851,9,5
EG043,2024J,70051,881851,8,2
EG043,2024J,70051,881851,9,5
EG043,2024J,80194,881851,8,1
EG043,2024J,80194,881851,11,1
EG043,2024J,77830,881851,8,2
EG043,2024J,77830,881851,9,19
EG043,2024J,48475,881851,8,11
EG043,2024J,48475,881851,9,1
EG043,2024J,83798,881851,8,1
EG043,2024J,84557,881851,9,3
EG043,2024J,84557,881851,10,4
EG043,2024J,96390,881851,9,13
EG043,2024J,82643,881851,8,7
EG043,2024J,56972,881851,9,1
EG043,2024J,11433,881851,9,2
EG043,2024J,11433,881851,11,1
EG043,2024J,91596,881851,8,20
EG043,2024J,91596,881851,11,1
EG043,2024J,49959,881851,9,5
EG043,2024J,27418,881851,9,2
EG043,2024J,30640,881851,8,10
EG043,2024J,30640,881851,9,4
EG043,2024J,30640,881851,11,1
EG043,2024J,94378,881851,8,9
EG043,2024J,94378,881851,9,1
EG043,2024J,94378,881851,10,2
EG043,2024J,94378,881851,11,2
EG043,2024J,40679,881851,8,4
EG043,2024J,40679,881851,9,2
EG043,2024J,85177,881851,9,2
EG043,2024J,74130,881851,8,3
EG043,2024J,53448,881851,8,1
EG043,2024J,53448,881851,9,3
EG043,2024J,87327,881851,8,5
EG043,2024J,87327,881851,10,1
EG043,2024J,95149,881851,10,12
EG043,2024J,56881,881851,8,4
EG043,2024J,56881,881851,9,1
EG043,2024J,86699,881851,10,2
EG043,2024J,40007,881851,10,13
CG0C8,2024J,43720,881851,8,3
CG0C8,2024J,43720,881851,9,6
,2024J,98608,881851,8,1
CG0C8,2024J,73538,881851,8,7
CG0C8,2024J,73538,881851,10,5
CG0C8,2024J,13968,881851,8,7
CG0C8,2024J,13968,881851,9,1
CG0C8,2024J,73468,881851,8,7
CG0C8,2024J,73468,881851,9,6
CG0C8,2024J,21816,881851,8,5
CG0C8,2024J,92904,881851,9,4
CG0C8,2024J,72366,881851,8,19
CG0C8,2024J,53309,881851,8,8
CG0C8,2024J,53309,881851,9,2
CG0C8,2024J,76964,881851,8,3
CG0C8,2024J,25874,881851,8,6
CG0C8,2024J,19912,881851,11,1
CG0C8,2024J,87099,881851,8,2
CG0C8,2024J,87099,881851,9,3
CG0C8,2024J,36234,881851,9,5
CG0C8,2024J,36234,881851,10,1
CG0C8,2024J,98022,881851,9,1
CG0C8,2024J,76623,881851,9,10
CG0C8,2024J,18321,881851,8,2
CG0C8,2024J,18321,881851,9,4
CG0C8,2024J,19470,881851,12,1
CG0C8,2024J,25354,881851,9,1
CG0C8,2024J,33000,881851,8,6
CG0C8,2024J,33000,881851,9,6
CG0C8,2024J,36892,881851,9,4
CG0C8,2024J,45927,881851,10,1
CG0C8,2024J,84482,881851,8,6
CG0C8,2024J,44509,881851,8,3
CG0C8,2024J,13044,881851,10,5
CG0C8,2024J,49188,881851,9,2
CG0C8,2024J,70929,881851,9,6
CG0C8,2024J,70929,881851,10,1
CG0C8,2024J,10853,881851,8,11
CG0C8,2024J,10853,881851,9,13
CG0C8,2024J,10853,881851,10,1
CG0C8,2024J,81912,881851,8,2
CG0C8,2024J,81912,881851,9,5
CG0C8,2024J,35335,881851,8,2
CG0C8,2024J,35335,881851,9,13
CG0C8,2024J,49660,881851,9,1
CG0C8,2024J,49660,881851,10,4
CG0C8,2024J,45857,881851,8,2
CG0C8,2024J,45857,881851,9,7
CG0C8,2024J,45857,881851,10,5
CG0C8,2024J,45857,881851,11,1
EG043,2024J,40262,663171,10,1
EG043,2024J,91816,663171,9,1
EG043,2024J,30085,663171,8,1
EG043,2024J,40067,663171,10,1
EG043,2024J,41730,663171,9,1
EG043,2024J,58540,663171,10,1
EG043,2024J,66744,663171,9,1
EG043,2024J,23228,663171,9,1
EG043,2024J,70051,663171,11,1
EG043,2024J,77830,663171,9,3
EG043,2024J,48475,663171,11,1
EG043,2024J,82643,663171,8,1
EG043,2024J,87817,663171,8,1
EG043,2024J,91596,663171,8,3
EG043,2024J,49959,663171,9,1
EG043,2024J,28899,663171,8,1
EG043,2024J,30640,663171,8,3
CG0C8,2024J,31909,663171,10,1
CG0C8,2024J,73538,663171,10,1
CG0C8,2024J,13968,663171,9,1
CG0C8,2024J,21816,663171,9,1
CG0C8,2024J,72366,663171,8,1
CG0C8,2024J,53309,663171,8,1
CG0C8,2024J,29425,663171,9,1
CG0C8,2024J,87099,663171,9,1
CG0C8,2024J,36234,663171,9,1
CG0C8,2024J,76623,663171,9,1
CG0C8,2024J,18321,663171,9,1
CG0C8,2024J,19470,663171,12,1
CG0C8,2024J,25354,663171,9,1
CG0C8,2024J,23788,663171,10,1
CG0C8,2024J,84482,663171,8,1
CG0C8,2024J,44509,663171,12,3
CG0C8,2024J,10853,663171,9,5
CG0C8,2024J,81912,663171,9,1
EG043,2024J,81109,639997,8,2
EG043,2024J,40262,639997,8,2
EG043,2024J,40262,639997,9,8
EG043,2024J,91816,639997,8,3
EG043,2024J,91816,639997,9,2
EG043,2024J,91816,639997,10,1
EG043,2024J,40067,639997,9,5
EG043,2024J,40067,639997,10,6
EG043,2024J,68154,639997,9,3
EG043,2024J,68154,639997,10,2
EG043,2024J,41730,639997,8,2
EG043,2024J,41730,639997,9,4
EG043,2024J,58540,639997,9,1
EG043,2024J,58540,639997,10,4
EG043,2024J,29288,639997,10,3
EG043,2024J,66744,639997,8,3
EG043,2024J,66744,639997,9,2
EG043,2024J,23228,639997,9,1
EG043,2024J,23228,639997,10,4
EG043,2024J,53612,639997,8,1
EG043,2024J,53612,639997,10,2
EG043,2024J,39638,639997,9,5
EG043,2024J,39638,639997,10,1
EG043,2024J,49070,639997,10,3
EG043,2024J,70051,639997,8,1
EG043,2024J,70051,639997,9,7
EG043,2024J,70051,639997,10,3
EG043,2024J,80194,639997,8,1
EG043,2024J,80194,639997,9,1
EG043,2024J,48475,639997,8,2
EG043,2024J,48475,639997,11,1
EG043,2024J,83798,639997,8,3
EG043,2024J,83798,639997,9,2
EG043,2024J,83798,639997,10,2
EG043,2024J,96390,639997,9,1
EG043,2024J,56972,639997,9,2
EG043,2024J,56972,639997,10,1
EG043,2024J,59393,639997,9,1
EG043,2024J,48481,639997,9,1
EG043,2024J,48481,639997,10,1
EG043,2024J,87817,639997,8,2
EG043,2024J,11433,639997,9,4
EG043,2024J,91596,639997,8,8
EG043,2024J,49959,639997,9,5
EG043,2024J,49959,639997,10,5
EG043,2024J,49959,639997,12,1
EG043,2024J,27418,639997,9,1
EG043,2024J,30640,639997,8,1
EG043,2024J,30640,639997,9,13
EG043,2024J,30640,639997,10,1
EG043,2024J,94378,639997,8,1
EG043,2024J,94378,639997,10,2
EG043,2024J,40679,639997,10,1
EG043,2024J,85177,639997,9,1
EG043,2024J,74130,639997,8,1
EG043,2024J,53448,639997,9,8
EG043,2024J,53448,639997,10,4
EG043,2024J,87327,639997,10,1
EG043,2024J,95149,639997,10,1
EG043,2024J,56881,639997,9,1
EG043,2024J,86699,639997,10,1
EG043,2024J,40007,639997,10,5
CG0C8,2024J,43720,639997,8,8
CG0C8,2024J,43720,639997,9,2
CG0C8,2024J,31909,639997,8,1
CG0C8,2024J,31909,639997,9,2
CG0C8,2024J,31909,639997,10,2
CG0C8,2024J,48588,639997,9,1
CG0C8,2024J,48588,639997,10,5
CG0C8,2024J,73538,639997,8,2
CG0C8,2024J,73538,639997,10,1
CG0C8,2024J,13968,639997,8,5
CG0C8,2024J,13968,639997,9,2
CG0C8,2024J,73468,639997,8,3
CG0C8,2024J,73468,639997,9,5
CG0C8,2024J,21816,639997,8,3
CG0C8,2024J,92904,639997,8,1
CG0C8,2024J,92904,639997,10,3
CG0C8,2024J,72366,639997,8,6
CG0C8,2024J,76964,639997,8,1
CG0C8,2024J,65041,639997,8,4
CG0C8,2024J,65041,639997,10,1
CG0C8,2024J,25874,639997,8,6
CG0C8,2024J,29425,639997,9,1
CG0C8,2024J,87099,639997,8,7
CG0C8,2024J,87099,639997,9,3
CG0C8,2024J,36234,639997,9,6
CG0C8,2024J,91999,639997,10,1
CG0C8,2024J,98022,639997,9,8
CG0C8,2024J,76623,639997,9,3
CG0C8,2024J,18321,639997,8,1
CG0C8,2024J,18321,639997,9,1
CG0C8,2024J,18321,639997,10,1
CG0C8,2024J,19470,639997,12,2
CG0C8,2024J,25354,639997,9,1
CG0C8,2024J,33000,639997,8,2
CG0C8,2024J,33000,639997,9,5
CG0C8,2024J,33000,639997,10,1
CG0C8,2024J,23788,639997,8,3
CG0C8,2024J,23788,639997,10,2
CG0C8,2024J,45927,639997,8,1
CG0C8,2024J,84482,639997,8,3
CG0C8,2024J,84482,639997,9,1
CG0C8,2024J,84482,639997,10,1
CG0C8,2024J,44509,639997,8,2
CG0C8,2024J,70929,639997,9,2
CG0C8,2024J,10853,639997,8,5
CG0C8,2024J,10853,639997,9,4
CG0C8,2024J,10853,639997,10,5
CG0C8,2024J,81912,639997,9,3
CG0C8,2024J,35335,639997,8,1
CG0C8,2024J,35335,639997,9,2
CG0C8,2024J,49660,639997,9,5
CG0C8,2024J,49660,639997,10,3
CG0C8,2024J,45857,639997,9,1
CG0C8,2024J,45857,639997,10,1
EG043,2024J,40262,506802,10,1
EG043,2024J,91816,506802,9,1
EG043,2024J,30085,506802,10,1
EG043,2024J,40067,506802,11,1
EG043,2024J,41730,506802,9,1
EG043,2024J,66744,506802,9,1
EG043,2024J,23228,506802,9,1
EG043,2024J,48475,506802,11,1
EG043,2024J,87817,506802,8,1
EG043,2024J,11433,506802,9,1
EG043,2024J,91596,506802,8,1
EG043,2024J,49959,506802,9,1
EG043,2024J,74130,506802,8,1
CG0C8,2024J,43720,506802,8,2
CG0C8,2024J,31909,506802,10,1
CG0C8,2024J,13968,506802,9,1
CG0C8,2024J,21816,506802,8,1
CG0C8,2024J,29425,506802,9,1
CG0C8,2024J,87099,506802,9,1
CG0C8,2024J,91999,506802,10,1
CG0C8,2024J,98022,506802,9,2
CG0C8,2024J,76623,506802,9,1
CG0C8,2024J,33000,506802,10,1
CG0C8,2024J,23788,506802,10,1
CG0C8,2024J,84482,506802,8,1
EG043,2024J,81109,317455,8,2
EG043,2024J,40262,317455,8,4
EG043,2024J,40262,317455,9,22
EG043,2024J,40262,317455,10,12
EG043,2024J,91816,317455,8,19
EG043,2024J,91816,317455,9,13
EG043,2024J,91816,317455,10,1
EG043,2024J,30085,317455,8,4
EG043,2024J,30085,317455,10,34
EG043,2024J,40067,317455,8,2
EG043,2024J,40067,317455,9,5
EG043,2024J,40067,317455,10,13
EG043,2024J,40067,317455,12,1
EG043,2024J,68154,317455,9,4
EG043,2024J,68154,317455,10,9
EG043,2024J,41730,317455,8,34
EG043,2024J,41730,317455,9,5
EG043,2024J,41730,317455,10,1
EG043,2024J,41730,317455,12,2
EG043,2024J,58540,317455,8,3
EG043,2024J,58540,317455,10,16
EG043,2024J,58540,317455,11,1
EG043,2024J,29288,317455,8,10
EG043,2024J,29288,317455,9,1
EG043,2024J,29288,317455,11,3
EG043,2024J,66744,317455,8,6
EG043,2024J,66744,317455,9,28
EG043,2024J,66744,317455,10,1
EG043,2024J,23228,317455,9,22
EG043,2024J,23228,317455,10,1
EG043,2024J,53612,317455,8,2
EG043,2024J,53612,317455,9,1
EG043,2024J,53612,317455,10,12
EG043,2024J,46658,317455,9,20
EG043,2024J,46658,317455,10,3
EG043,2024J,13048,317455,8,2
EG043,2024J,13048,317455,9,2
EG043,2024J,13048,317455,10,1
EG043,2024J,39638,317455,8,10
EG043,2024J,39638,317455,11,4
EG043,2024J,65578,317455,9,2
EG043,2024J,49070,317455,9,15
EG043,2024J,49070,317455,10,2
EG043,2024J,49070,317455,11,1
EG043,2024J,70051,317455,8,2
EG043,2024J,70051,317455,9,14
EG043,2024J,70051,317455,10,16
EG043,2024J,70051,317455,11,1
EG043,2024J,70051,317455,12,3
EG043,2024J,80194,317455,8,17
EG043,2024J,80194,317455,9,1
EG043,2024J,18020,317455,11,2
EG043,2024J,77830,317455,8,53
EG043,2024J,77830,317455,9,9
EG043,2024J,77830,317455,10,2
EG043,2024J,48475,317455,8,42
EG043,2024J,48475,317455,9,1
EG043,2024J,16108,317455,13,2
EG043,2024J,83798,317455,8,10
EG043,2024J,84557,317455,9,14
EG043,2024J,84557,317455,10,12
EG043,2024J,96390,317455,9,21
EG043,2024J,96390,317455,12,1
EG043,2024J,57795,317455,8,42
EG043,2024J,82643,317455,8,3
EG043,2024J,82643,317455,10,2
EG043,2024J,82643,317455,11,1
EG043,2024J,56972,317455,9,4
EG043,2024J,56972,317455,10,1
EG043,2024J,23325,317455,10,4
EG043,2024J,23325,317455,11,3
EG043,2024J,23325,317455,13,1
EG043,2024J,59393,317455,9,2
EG043,2024J,48481,317455,8,2
EG043,2024J,48481,317455,9,1
EG043,2024J,48481,317455,10,14
EG043,2024J,48481,317455,11,3
EG043,2024J,87817,317455,8,2
EG043,2024J,87817,317455,9,38
EG043,2024J,87817,317455,10,1
EG043,2024J,11433,317455,9,18
EG043,2024J,11433,317455,11,1
EG043,2024J,91596,317455,8,82
EG043,2024J,91596,317455,9,1
EG043,2024J,41087,317455,10,15
EG043,2024J,49959,317455,8,39
EG043,2024J,49959,317455,9,1
EG043,2024J,49959,317455,10,2
EG043,2024J,49959,317455,11,1
EG043,2024J,49959,317455,12,2
EG043,2024J,27418,317455,8,12
EG043,2024J,27418,317455,9,14
EG043,2024J,27418,317455,10,4
EG043,2024J,27418,317455,12,1
EG043,2024J,28899,317455,8,5
EG043,2024J,28899,317455,10,5
EG043,2024J,30640,317455,8,2
EG043,2024J,30640,317455,9,65
EG043,2024J,30640,317455,10,26
EG043,2024J,30640,317455,11,1
EG043,2024J,94378,317455,8,14
EG043,2024J,94378,317455,9,1
EG043,2024J,94378,317455,10,26
EG043,2024J,94378,317455,11,6
EG043,2024J,40679,317455,8,3
EG043,2024J,40679,317455,10,15
EG043,2024J,86546,317455,8,2
EG043,2024J,86546,317455,9,1
EG043,2024J,86546,317455,10,1
EG043,2024J,86546,317455,12,1
EG043,2024J,85177,317455,8,15
EG043,2024J,74130,317455,8,47
EG043,2024J,74130,317455,10,2
EG043,2024J,81284,317455,9,2
EG043,2024J,81284,317455,11,1
EG043,2024J,53448,317455,8,2
EG043,2024J,53448,317455,9,6
EG043,2024J,53448,317455,10,8
EG043,2024J,87327,317455,8,37
EG043,2024J,95149,317455,9,3
EG043,2024J,95149,317455,10,2
EG043,2024J,56881,317455,8,5
EG043,2024J,56881,317455,9,19
EG043,2024J,56881,317455,10,1
EG043,2024J,56881,317455,11,1
EG043,2024J,86699,317455,10,2
EG043,2024J,40007,317455,9,4
EG043,2024J,40007,317455,12,3
CG0C8,2024J,43720,317455,8,59
CG0C8,2024J,43720,317455,10,3
CG0C8,2024J,31909,317455,9,3
CG0C8,2024J,31909,317455,10,38
,2024J,98608,317455,8,2
,2024J,98608,317455,10,1
CG0C8,2024J,48588,317455,10,19
CG0C8,2024J,73538,317455,8,40
CG0C8,2024J,73538,317455,10,1
CG0C8,2024J,13968,317455,8,25
CG0C8,2024J,13968,317455,9,13
CG0C8,2024J,73468,317455,8,46
CG0C8,2024J,73468,317455,9,2
CG0C8,2024J,73468,317455,11,1
CG0C8,2024J,21816,317455,8,15
CG0C8,2024J,21816,317455,9,36
CG0C8,2024J,92904,317455,9,30
CG0C8,2024J,92904,317455,10,4
CG0C8,2024J,92904,317455,12,2
CG0C8,2024J,11529,317455,9,15
CG0C8,2024J,11529,317455,10,1
CG0C8,2024J,11529,317455,11,1
CG0C8,2024J,72366,317455,8,52
CG0C8,2024J,72366,317455,11,1
CG0C8,2024J,53309,317455,8,23
CG0C8,2024J,53309,317455,9,43
CG0C8,2024J,53309,317455,10,1
CG0C8,2024J,76964,317455,8,2
CG0C8,2024J,65041,317455,8,2
CG0C8,2024J,65041,317455,10,3
CG0C8,2024J,65041,317455,11,1
CG0C8,2024J,25874,317455,8,44
CG0C8,2024J,25874,317455,9,6
CG0C8,2024J,19912,317455,9,2
CG0C8,2024J,19912,317455,11,1
CG0C8,2024J,29425,317455,8,13
CG0C8,2024J,29425,317455,9,21
CG0C8,2024J,29425,317455,10,1
CG0C8,2024J,87099,317455,8,10
CG0C8,2024J,87099,317455,9,4
CG0C8,2024J,36234,317455,8,81
CG0C8,2024J,36234,317455,9,2
CG0C8,2024J,36234,317455,11,1
CG0C8,2024J,91999,317455,10,15
CG0C8,2024J,81882,317455,9,2
CG0C8,2024J,98022,317455,8,11
CG0C8,2024J,98022,317455,9,28
CG0C8,2024J,76623,317455,8,31
CG0C8,2024J,76623,317455,9,1
CG0C8,2024J,18321,317455,8,3
CG0C8,2024J,18321,317455,9,23
CG0C8,2024J,18321,317455,10,3
CG0C8,2024J,19470,317455,12,2
CG0C8,2024J,25354,317455,8,2
CG0C8,2024J,25354,317455,10,3
CG0C8,2024J,25354,317455,11,1
CG0C8,2024J,33000,317455,8,13
CG0C8,2024J,33000,317455,9,1
CG0C8,2024J,33000,317455,10,2
CG0C8,2024J,36892,317455,8,13
CG0C8,2024J,36892,317455,9,13
CG0C8,2024J,23788,317455,8,34
CG0C8,2024J,23788,317455,9,1
CG0C8,2024J,23788,317455,10,1
CG0C8,2024J,45927,317455,9,3
CG0C8,2024J,45927,317455,10,7
CG0C8,2024J,84482,317455,8,42
CG0C8,2024J,84482,317455,9,17
CG0C8,2024J,84482,317455,10,19
CG0C8,2024J,84482,317455,12,2
CG0C8,2024J,44509,317455,8,39
CG0C8,2024J,44509,317455,9,1
CG0C8,2024J,44509,317455,10,1
CG0C8,2024J,80548,317455,8,4
CG0C8,2024J,80548,317455,9,1
CG0C8,2024J,13044,317455,9,26
CG0C8,2024J,49188,317455,9,2
CG0C8,2024J,70929,317455,8,67
CG0C8,2024J,70929,317455,9,27
CG0C8,2024J,10853,317455,8,52
CG0C8,2024J,10853,317455,9,3
CG0C8,2024J,10853,317455,10,2
CG0C8,2024J,81912,317455,8,41
CG0C8,2024J,81912,317455,9,1
CG0C8,2024J,81912,317455,10,3
CG0C8,2024J,35335,317455,8,24
CG0C8,2024J,35335,317455,9,35
CG0C8,2024J,49660,317455,9,4
CG0C8,2024J,49660,317455,10,8
CG0C8,2024J,65320,317455,9,3
CG0C8,2024J,45857,317455,8,2
CG0C8,2024J,45857,317455,9,3
CG0C8,2024J,45857,317455,10,5
CG0C8,2024J,45857,317455,11,4
EG043,2024J,40262,300445,9,1
EG043,2024J,91816,300445,9,1
EG043,2024J,30085,300445,10,1
EG043,2024J,40067,300445,10,1
EG043,2024J,41730,300445,10,1
EG043,2024J,58540,300445,10,1
EG043,2024J,66744,300445,9,1
EG043,2024J,23228,300445,9,1
EG043,2024J,70051,300445,11,1
EG043,2024J,77830,300445,8,1
EG043,2024J,87817,300445,8,1
EG043,2024J,11433,300445,9,5
EG043,2024J,49959,300445,9,1
EG043,2024J,74130,300445,8,1
CG0C8,2024J,31909,300445,10,1
CG0C8,2024J,73538,300445,8,2
CG0C8,2024J,13968,300445,9,1
CG0C8,2024J,21816,300445,9,1
CG0C8,2024J,53309,300445,8,1
CG0C8,2024J,29425,300445,9,1
CG0C8,2024J,87099,300445,9,1
CG0C8,2024J,36234,300445,9,1
CG0C8,2024J,98022,300445,9,1
CG0C8,2024J,76623,300445,9,1
CG0C8,2024J,18321,300445,8,2
CG0C8,2024J,19470,300445,12,1
CG0C8,2024J,84482,300445,8,1
CG0C8,2024J,44509,300445,8,1
CG0C8,2024J,10853,300445,8,1
EG043,2024J,40067,384371,11,1
EG043,2024J,24262,384371,12,1
EG043,2024J,66744,384371,11,1
EG043,2024J,23228,384371,10,1
EG043,2024J,13048,384371,10,1
EG043,2024J,87817,384371,10,1
EG043,2024J,30640,384371,11,1
EG043,2024J,94378,384371,11,1
CG0C8,2024J,43720,384371,10,1
CG0C8,2024J,31909,384371,11,1
CG0C8,2024J,13968,384371,10,1
CG0C8,2024J,21816,384371,11,1
CG0C8,2024J,76964,384371,10,1
CG0C8,2024J,19912,384371,11,1
CG0C8,2024J,29425,384371,9,1
CG0C8,2024J,19470,384371,12,1
CG0C8,2024J,45927,384371,11,1
CG0C8,2024J,84482,384371,10,1
CG0C8,2024J,10853,384371,10,1
CG0C8,2024J,49660,384371,11,1
EG043,2024J,91816,221009,9,1
EG043,2024J,40067,221009,11,1
EG043,2024J,24262,221009,11,1
EG043,2024J,66744,221009,11,1
EG043,2024J,23228,221009,10,1
EG043,2024J,13048,221009,10,1
EG043,2024J,87817,221009,10,1
EG043,2024J,11433,221009,11,1
EG043,2024J,28899,221009,10,4
EG043,2024J,30640,221009,10,1
EG043,2024J,74130,221009,9,1
EG043,2024J,86699,221009,8,1
EG043,2024J,86699,221009,9,2
CG0C8,2024J,31909,221009,11,1
CG0C8,2024J,13968,221009,10,1
CG0C8,2024J,21816,221009,12,1
CG0C8,2024J,53309,221009,8,3
CG0C8,2024J,76964,221009,10,1
CG0C8,2024J,65041,221009,11,1
CG0C8,2024J,25874,221009,11,1
CG0C8,2024J,19912,221009,11,1
CG0C8,2024J,29425,221009,9,1
CG0C8,2024J,98022,221009,11,1
CG0C8,2024J,19470,221009,12,1
CG0C8,2024J,45927,221009,11,1
CG0C8,2024J,84482,221009,10,1
EG043,2024J,91816,408029,9,1
EG043,2024J,30085,408029,10,5
EG043,2024J,30085,408029,11,1
EG043,2024J,68154,408029,11,1
EG043,2024J,41730,408029,10,1
EG043,2024J,58540,408029,11,1
EG043,2024J,24262,408029,9,1
EG043,2024J,24262,408029,11,1
EG043,2024J,66744,408029,10,1
EG043,2024J,23228,408029,10,2
EG043,2024J,53612,408029,10,1
EG043,2024J,53612,408029,11,1
EG043,2024J,46658,408029,10,2
EG043,2024J,13048,408029,10,1
EG043,2024J,13048,408029,11,1
EG043,2024J,11433,408029,11,1
EG043,2024J,49959,408029,9,1
EG043,2024J,27418,408029,12,1
EG043,2024J,28899,408029,10,1
EG043,2024J,30640,408029,10,1
EG043,2024J,94378,408029,10,1
EG043,2024J,53448,408029,10,1
EG043,2024J,87327,408029,8,1
EG043,2024J,56881,408029,11,1
EG043,2024J,86699,408029,9,1
EG043,2024J,40007,408029,12,1
CG0C8,2024J,13968,408029,9,1
CG0C8,2024J,13968,408029,10,2
CG0C8,2024J,73468,408029,10,2
CG0C8,2024J,73468,408029,11,1
CG0C8,2024J,92904,408029,11,1
CG0C8,2024J,53309,408029,8,1
CG0C8,2024J,53309,408029,10,1
CG0C8,2024J,53309,408029,11,1
CG0C8,2024J,25874,408029,8,1
CG0C8,2024J,25874,408029,11,1
CG0C8,2024J,29425,408029,9,1
CG0C8,2024J,87099,408029,10,2
CG0C8,2024J,36234,408029,10,2
CG0C8,2024J,98022,408029,11,1
CG0C8,2024J,18321,408029,11,1
CG0C8,2024J,23788,408029,10,2
CG0C8,2024J,23788,408029,11,1
CG0C8,2024J,84482,408029,10,2
CG0C8,2024J,84482,408029,11,1
CG0C8,2024J,44509,408029,8,1
CG0C8,2024J,44509,408029,12,1
CG0C8,2024J,70929,408029,11,1
CG0C8,2024J,81912,408029,10,1
CG0C8,2024J,35335,408029,10,1
CG0C8,2024J,49660,408029,11,1
CG0C8,2024J,45857,408029,11,1
EG043,2024J,91816,124294,8,2
EG043,2024J,91816,124294,9,2
EG043,2024J,30085,124294,10,1
EG043,2024J,30085,124294,11,1
EG043,2024J,40067,124294,11,4
EG043,2024J,41730,124294,9,1
EG043,2024J,58540,124294,11,1
EG043,2024J,24262,124294,9,1
EG043,2024J,24262,124294,10,1
EG043,2024J,24262,124294,11,1
EG043,2024J,66744,124294,10,2
EG043,2024J,66744,124294,11,1
EG043,2024J,23228,124294,10,3
EG043,2024J,53612,124294,10,2
EG043,2024J,53612,124294,11,4
EG043,2024J,13048,124294,10,2
EG043,2024J,13048,124294,11,1
EG043,2024J,70051,124294,11,3
EG043,2024J,83798,124294,12,1
EG043,2024J,84557,124294,12,3
EG043,2024J,87817,124294,10,1
EG043,2024J,11433,124294,11,2
EG043,2024J,49959,124294,9,3
EG043,2024J,30640,124294,10,2
EG043,2024J,30640,124294,11,1
EG043,2024J,40679,124294,12,1
EG043,2024J,74130,124294,9,2
EG043,2024J,53448,124294,10,1
EG043,2024J,53448,124294,11,2
EG043,2024J,53448,124294,12,1
EG043,2024J,87327,124294,8,2
EG043,2024J,87327,124294,9,1
EG043,2024J,56881,124294,13,1
EG043,2024J,86699,124294,9,1
EG043,2024J,40007,124294,12,1
CG0C8,2024J,31909,124294,10,2
CG0C8,2024J,13968,124294,10,1
CG0C8,2024J,73468,124294,10,1
CG0C8,2024J,73468,124294,12,1
CG0C8,2024J,21816,124294,10,1
CG0C8,2024J,21816,124294,12,3
CG0C8,2024J,92904,124294,11,2
CG0C8,2024J,92904,124294,12,1
CG0C8,2024J,72366,124294,10,3
CG0C8,2024J,53309,124294,8,2
CG0C8,2024J,53309,124294,10,1
CG0C8,2024J,53309,124294,11,1
CG0C8,2024J,76964,124294,10,2
CG0C8,2024J,65041,124294,10,3
CG0C8,2024J,25874,124294,8,1
CG0C8,2024J,25874,124294,11,3
CG0C8,2024J,19912,124294,11,2
CG0C8,2024J,29425,124294,9,2
CG0C8,2024J,87099,124294,10,2
CG0C8,2024J,36234,124294,10,3
CG0C8,2024J,98022,124294,11,2
CG0C8,2024J,76623,124294,10,1
CG0C8,2024J,18321,124294,11,1
CG0C8,2024J,19470,124294,12,1
CG0C8,2024J,25354,124294,11,1
CG0C8,2024J,25354,124294,12,1
CG0C8,2024J,23788,124294,10,2
CG0C8,2024J,23788,124294,11,2
CG0C8,2024J,45927,124294,11,1
CG0C8,2024J,84482,124294,10,2
CG0C8,2024J,84482,124294,11,3
CG0C8,2024J,44509,124294,8,2
CG0C8,2024J,70929,124294,11,1
CG0C8,2024J,10853,124294,8,1
CG0C8,2024J,10853,124294,9,1
CG0C8,2024J,10853,124294,11,1
CG0C8,2024J,35335,124294,10,3
CG0C8,2024J,81892,124294,9,1
CG0C8,2024J,49660,124294,11,3
CG0C8,2024J,45857,124294,11,2
EG043,2024J,91816,440027,9,3
EG043,2024J,30085,440027,10,1
EG043,2024J,30085,440027,11,3
EG043,2024J,40067,440027,11,2
EG043,2024J,68154,440027,11,1
EG043,2024J,58540,440027,11,4
EG043,2024J,24262,440027,10,1
EG043,2024J,24262,440027,12,2
EG043,2024J,66744,440027,11,3
EG043,2024J,23228,440027,10,2
EG043,2024J,53612,440027,10,1
EG043,2024J,53612,440027,12,2
EG043,2024J,46658,440027,10,1
EG043,2024J,13048,440027,10,2
EG043,2024J,13048,440027,11,1
EG043,2024J,70051,440027,11,1
EG043,2024J,77830,440027,11,2
EG043,2024J,83798,440027,12,1
EG043,2024J,87817,440027,10,1
EG043,2024J,11433,440027,11,3
EG043,2024J,91596,440027,11,1
EG043,2024J,49959,440027,12,1
EG043,2024J,27418,440027,12,1
EG043,2024J,30640,440027,10,1
EG043,2024J,30640,440027,11,2
EG043,2024J,40679,440027,12,1
